"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"41","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",12999,"Massimo","D'Ambrosio",178,0,NA,"Hawthorn",16,16,6,3,19,13,68,0,0,0,1,4,4,2,3,0,1,0,4,15,0,0,0,4,2,79,73,NA,0,2,6,554,3,2,0,0,0,0,0,3,11,0,4,0,0,1,0,11,10.5,0,1,0,0,NA,"HFFL",2025-03-07
"42","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",13039,"Cam","Mackenzie",188,0,NA,"Hawthorn",28,6,4,10,16,11,69,0,0,0,7,0,4,3,2,0,1,0,11,6,0,0,2,0,0,73,75,NA,1,2,2,161,3,4,2,0,0,0,0,7,3,3,9,0,0,1,0,23,12.4,0,0,1,1,NA,"INT",2025-03-07
"43","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",13053,"Corey","Warner",182,0,NA,"Sydney",37,3,1,7,10,8,80,0,0,0,4,2,1,3,0,0,0,0,5,5,0,0,0,0,0,71,42,NA,0,3,3,154,1,1,1,0,0,0,0,5,1,1,5,0,0,0,0,11,7.2,0,1,0,0,NA,"INT",2025-03-07
"44","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",13059,"Josh","Weddle",191,0,NA,"Hawthorn",23,8,3,4,12,8,67,0,0,1,1,1,2,1,2,1,0,0,5,7,1,0,3,0,0,86,47,NA,0,1,3,122,1,4,0,0,2,0,0,5,5,1,3,0,50,0,0,10,7.1,2,1,0,3,NA,"HBFL",2025-03-07
"45","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",13103,"Nick","Watson",170,0,NA,"Hawthorn",34,1,1,3,4,3,75,0,0,0,2,0,1,0,4,0,3,0,2,3,0,0,0,1,0,74,11,NA,0,0,2,81,4,0,0,0,0,0,0,6,0,0,2,0,0,0,0,13,0.3,0,0,1,0,NA,"HFFR",2025-03-07
"46","SCG",16843,"Sydney","Hawthorn","2025-03-07","19:40:00",0,"Opening Round",11,10,76,14,12,96,20,"Hawthorn",27,"RAIN",13174,"Tom","Hanily",179,0,NA,"Sydney",40,2,1,4,6,4,67,0,0,0,3,0,0,1,3,1,0,0,3,2,0,0,1,0,0,31,30,NA,0,1,1,40,2,0,1,0,0,0,0,0,1,1,2,0,0,0,0,6,0,0,0,0,0,NA,"SUB",2025-03-07
"47","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",11506,"Scott","Pendlebury",191,0,FALSE,"Collingwood",10,8,4,11,19,15,79,0,0,0,1,1,1,4,4,0,2,0,7,12,0,0,1,0,0,82,56,NA,2,2,5,227,2,2,0,0,0,0,0,7,5,0,5,0,0,0,0,21,6.7,0,0,0,0,NA,"C",2025-03-09
"48","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",11683,"Callan","Ward",187,0,FALSE,"Greater Western Sydney",8,13,6,10,23,19,83,1,0,0,1,2,4,1,2,1,0,0,2,20,0,0,1,0,2,91,88,NA,0,1,5,358,2,2,0,0,0,0,0,7,11,0,0,0,0,0,0,14,4.4,0,0,1,1,NA,"C",2025-03-09
"49","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",11759,"Steele","Sidebottom",184,0,FALSE,"Collingwood",22,9,1,6,15,7,47,0,2,0,4,1,2,3,2,2,0,0,10,5,0,0,0,0,0,80,62,NA,1,2,3,244,3,3,0,0,0,0,0,9,5,2,7,0,0,0,0,13,7.5,0,2,2,0,NA,"WL",2025-03-09
"50","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",11973,"Jeremy","Howe",190,0,FALSE,"Collingwood",38,11,6,2,13,9,69,0,0,0,1,6,1,1,4,0,1,0,3,8,1,0,3,0,1,76,56,NA,0,1,3,394,3,3,0,0,0,0,0,5,7,0,1,0,0,2,0,6,8.5,0,2,0,3,NA,"INT",2025-03-09
"51","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",11998,"Lachlan","Keeffe",204,0,FALSE,"Greater Western Sydney",25,6,0,2,8,5,63,0,0,12,5,1,2,2,3,1,1,0,4,3,0,0,1,0,0,74,52,NA,1,1,1,144,4,2,0,1,1,1,0,10,3,0,3,3,18.5,0,0,15,6.2,65,1,0,1,NA,"FPR",2025-03-09
"52","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12023,"Stephen","Coniglio",182,0,FALSE,"Greater Western Sydney",3,6,3,5,11,9,82,0,0,0,1,1,0,2,1,0,0,0,4,6,1,0,0,0,1,79,41,NA,0,2,2,137,1,0,0,0,0,1,1,1,5,1,2,0,0,0,0,6,5.7,0,0,0,0,NA,"RR",2025-03-09
"53","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12026,"Toby","Greene",182,0,FALSE,"Greater Western Sydney",4,11,5,7,18,12,67,1,2,0,2,1,5,3,1,4,0,0,7,11,0,2,0,0,0,86,82,NA,1,2,11,303,2,2,0,0,0,0,0,4,5,2,5,0,0,0,0,13,13.2,0,3,5,0,NA,"CHF",2025-03-09
"54","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12029,"Will","Hoskin-Elliott",186,0,FALSE,"Collingwood",32,7,3,4,11,6,55,0,3,0,1,0,1,0,1,0,0,0,5,6,0,0,1,0,0,57,45,NA,0,0,4,196,1,2,1,0,0,0,0,0,2,2,5,0,0,0,2,4,4.1,0,0,3,1,NA,"FF",2025-03-09
"55","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12067,"Jack","Crisp",190,0,FALSE,"Collingwood",25,11,7,9,20,11,55,0,1,0,1,2,4,2,1,0,0,0,9,12,0,0,3,0,0,85,77,NA,1,1,3,368,3,2,0,0,0,0,0,4,6,2,7,0,0,0,0,8,10,0,1,1,2,NA,"RR",2025-03-09
"56","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12091,"Jamie","Elliott",177,0,FALSE,"Collingwood",5,9,5,7,16,10,63,2,0,0,0,0,3,1,5,0,2,0,6,9,1,1,1,0,0,87,62,NA,0,1,6,263,5,1,0,0,0,2,1,4,6,4,5,0,0,0,0,10,10.4,0,0,3,1,NA,"HFFR",2025-03-09
"57","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12147,"Lachie","Whitfield",185,0,FALSE,"Greater Western Sydney",6,19,8,7,26,22,85,0,0,0,1,6,1,1,2,0,0,0,4,17,0,0,1,2,0,75,99,NA,0,1,4,477,3,4,0,0,1,0,0,7,16,0,4,0,0,1,0,13,10.9,0,2,0,1,NA,"HBFL",2025-03-09
"58","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12262,"Josh","Kelly",184,0,FALSE,"Greater Western Sydney",22,11,7,25,36,27,75,0,0,0,5,2,2,5,6,0,2,0,13,24,0,0,1,0,0,82,118,NA,2,3,8,279,5,6,0,0,0,0,0,14,7,0,13,0,0,3,0,18,13,0,4,0,0,NA,"WL",2025-03-09
"59","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12297,"Daniel","McStay",196,0,FALSE,"Collingwood",11,4,4,3,7,6,86,0,0,10,1,1,1,1,3,1,1,0,4,4,1,0,2,0,0,83,42,NA,0,1,4,104,3,1,0,0,0,2,0,2,3,0,2,4,50,1,0,6,6.4,20,3,0,1,NA,"FPL",2025-03-09
"60","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12307,"Tim","Membrey",188,0,FALSE,"Collingwood",28,4,3,4,8,5,63,1,0,0,0,0,0,0,2,0,1,0,6,4,0,2,1,0,0,78,32,NA,0,0,2,11,3,1,0,0,0,0,0,0,2,4,5,0,0,0,1,4,3.9,0,0,2,0,NA,"INT",2025-03-09
"61","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12380,"Brayden","Maynard",189,0,FALSE,"Collingwood",4,11,6,4,15,14,93,0,0,0,1,7,3,0,6,0,4,0,2,13,0,0,4,0,1,83,51,NA,0,0,3,355,3,3,0,1,1,0,0,11,10,0,1,0,0,1,0,15,1.2,0,1,0,2,NA,"BPL",2025-03-09
"62","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12381,"Darcy","Moore",203,0,FALSE,"Collingwood",30,10,5,3,13,12,92,0,0,0,3,1,1,0,3,1,2,0,4,6,1,0,4,0,0,95,58,NA,0,0,1,193,1,7,0,0,0,0,0,3,9,0,2,0,0,4,0,4,7.2,0,1,0,4,NA,"FB",2025-03-09
"63","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12470,"Harry","Himmelberg",195,0,FALSE,"Greater Western Sydney",27,14,8,7,21,20,95,0,0,0,1,8,0,0,2,0,1,0,2,14,0,0,6,2,0,93,81,NA,0,0,3,430,1,4,0,0,0,0,0,1,14,0,2,0,0,2,0,1,11.5,0,0,0,6,NA,"BPR",2025-03-09
"64","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12541,"Harry","Perryman",187,0,FALSE,"Collingwood",12,14,3,13,27,16,59,0,1,0,3,1,3,1,3,0,0,0,7,17,0,0,0,1,0,83,90,NA,0,1,9,389,5,4,1,0,0,0,0,6,5,0,6,0,0,0,0,13,6.8,0,2,1,0,NA,"CHB",2025-03-09
"65","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12582,"Josh","Daicos",178,0,FALSE,"Collingwood",7,18,3,10,28,19,68,0,0,0,1,6,3,2,3,1,0,0,4,19,0,0,0,1,0,87,88,NA,1,1,6,548,4,3,0,0,0,0,0,5,13,0,3,0,0,0,0,10,8.7,0,0,0,0,NA,"HBFR",2025-03-09
"66","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12586,"Patrick","Lipinski",190,0,FALSE,"Collingwood",1,8,2,9,17,15,88,0,0,0,1,2,0,2,1,1,0,0,8,10,0,0,2,0,0,85,53,NA,0,2,2,202,2,5,1,1,1,1,0,6,8,1,7,0,0,0,0,13,14.5,0,1,0,1,NA,"WR",2025-03-09
"67","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12648,"Brody","Mihocek",192,0,FALSE,"Collingwood",41,6,3,3,9,6,67,2,0,0,1,0,2,0,3,1,2,0,3,6,0,1,2,0,0,76,44,NA,0,0,2,125,4,0,1,0,0,1,0,1,4,2,2,0,0,0,1,4,0.9,0,0,3,2,NA,"CHF",2025-03-09
"68","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12651,"Sam","Taylor",198,0,FALSE,"Greater Western Sydney",15,16,13,1,17,16,94,1,0,0,5,5,2,0,1,3,0,0,7,10,4,0,5,0,0,100,118,NA,0,0,2,313,3,12,0,0,2,0,0,8,15,0,0,0,0,9,0,8,14.8,0,2,1,5,NA,"FB",2025-03-09
"69","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12663,"Brent","Daniels",172,0,FALSE,"Greater Western Sydney",16,12,4,9,21,13,62,1,1,0,4,1,9,4,3,2,1,0,8,11,0,0,2,1,0,81,88,NA,1,3,6,481,5,3,1,0,0,0,0,8,7,0,7,0,0,0,1,22,19.1,0,2,3,0,NA,"HFFR",2025-03-09
"70","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12666,"Darcy","Cameron",204,0,FALSE,"Collingwood",14,18,7,4,22,13,59,0,1,37,4,1,7,6,4,2,1,0,19,3,5,1,0,0,0,79,136,NA,2,4,3,446,3,6,1,0,0,2,2,4,11,1,4,13,49.3,3,0,10,25.2,75,2,1,0,NA,"RK",2025-03-09
"71","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12704,"Lachie","Schultz",178,0,FALSE,"Collingwood",8,8,6,2,10,4,40,0,1,0,3,0,1,0,4,1,1,0,1,8,0,3,1,0,0,80,57,NA,0,0,4,260,4,0,0,0,0,0,0,4,4,1,1,0,0,0,1,12,-2.6,0,0,2,1,NA,"FPR",2025-03-09
"72","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12740,"Isaac","Quaynor",180,0,FALSE,"Collingwood",3,10,5,6,16,11,69,0,0,0,2,2,6,1,3,1,1,0,4,12,0,0,1,0,0,84,63,NA,0,1,2,422,4,4,0,0,1,0,0,15,5,0,3,0,0,2,0,20,6.6,0,0,1,1,NA,"BPR",2025-03-09
"73","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12744,"Bobby","Hill",175,0,FALSE,"Collingwood",23,9,4,3,12,7,58,1,2,0,2,0,4,1,1,0,1,0,4,7,0,0,0,0,0,76,58,NA,0,1,6,255,2,1,2,0,0,0,0,2,4,3,4,0,0,0,1,7,8.2,0,2,4,0,NA,"HFFL",2025-03-09
"74","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12749,"Connor","Idun",193,0,FALSE,"Greater Western Sydney",39,10,6,5,15,13,87,0,0,0,4,4,1,0,1,0,0,0,4,11,0,0,3,1,0,89,74,NA,0,0,3,169,1,5,0,1,1,0,0,10,9,0,4,0,0,1,0,11,7.9,0,1,0,3,NA,"BPL",2025-03-09
"75","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12773,"Toby","Bedford",179,0,FALSE,"Greater Western Sydney",14,7,2,7,14,11,79,0,1,0,6,0,6,2,3,2,2,0,5,9,0,1,1,0,0,85,62,NA,1,1,9,266,1,1,1,0,0,0,0,9,4,1,3,0,0,0,0,18,9.8,0,1,1,0,NA,"HFFL",2025-03-09
"76","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12782,"Lachie","Ash",188,0,NA,"Greater Western Sydney",7,19,9,6,25,21,84,0,0,0,7,5,1,1,2,1,0,0,3,16,0,0,2,0,0,85,125,NA,0,1,8,511,3,2,0,0,0,0,0,11,17,0,2,0,0,0,0,16,15.3,0,5,0,1,NA,"HBFR",2025-03-09
"77","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12822,"Xavier","O'Halloran",187,0,NA,"Greater Western Sydney",33,8,2,5,13,7,54,2,0,0,4,0,2,1,3,2,1,0,4,10,0,0,0,0,1,86,67,NA,0,1,3,278,6,1,0,0,1,0,0,5,3,1,3,0,0,0,0,17,8.4,0,0,4,0,NA,"WR",2025-03-09
"78","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12845,"Jack","Buckley",195,0,NA,"Greater Western Sydney",44,7,2,1,8,7,88,0,0,0,1,1,1,0,1,1,0,0,3,5,0,0,6,0,1,90,34,NA,0,0,2,206,1,3,0,0,1,0,0,4,6,0,2,0,0,0,0,5,7.4,0,1,0,6,NA,"CHB",2025-03-09
"79","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12877,"Beau","McCreery",186,0,NA,"Collingwood",31,8,2,4,12,6,50,0,1,0,4,0,2,4,1,0,1,0,6,5,0,1,0,2,0,77,52,NA,3,1,5,190,3,0,1,0,0,0,0,2,4,2,3,0,0,0,0,18,3.5,0,0,2,0,NA,"INT",2025-03-09
"80","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12887,"Conor","Stone",189,0,NA,"Greater Western Sydney",18,8,4,3,11,8,73,0,0,0,2,6,1,0,1,0,0,0,4,7,0,0,4,0,0,77,50,NA,0,0,4,295,2,6,0,0,0,0,0,8,6,0,2,0,0,0,0,9,7.6,0,0,0,2,NA,"INT",2025-03-09
"81","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12905,"Kieren","Briggs",201,0,NA,"Greater Western Sydney",32,1,1,0,1,1,100,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,12,8,NA,0,0,1,46,0,0,0,0,0,0,0,1,1,0,0,1,71.4,0,0,1,0.2,7,1,0,0,NA,"RK",2025-03-09
"82","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12910,"Callum","Brown",188,0,NA,"Greater Western Sydney",46,4,1,3,7,4,57,2,1,0,1,0,1,0,4,1,1,0,4,2,0,0,3,0,0,75,36,NA,0,0,5,114,2,0,1,0,0,1,1,2,3,2,3,0,0,0,0,7,3,0,0,3,3,NA,"INT",2025-03-09
"83","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12948,"Nick","Daicos",184,0,NA,"Collingwood",35,8,1,13,21,13,62,0,0,0,2,2,1,5,6,2,1,0,12,8,0,0,1,0,0,76,60,NA,1,4,3,88,2,1,0,0,0,0,0,7,5,2,8,0,0,0,0,9,8.5,0,3,0,0,NA,"R",2025-03-09
"84","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12966,"Reef","McInnes",194,0,NA,"Collingwood",26,8,3,5,13,10,77,0,0,0,2,4,1,0,4,1,1,0,2,9,0,0,7,0,0,82,49,NA,0,0,1,299,3,4,0,1,3,0,0,2,5,0,1,0,0,0,0,4,7.5,0,0,0,7,NA,"HBFL",2025-03-09
"85","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12970,"Finn","Callaghan",192,0,NA,"Greater Western Sydney",17,13,4,20,33,28,85,2,2,0,2,3,6,7,4,0,1,0,9,25,0,1,0,2,1,84,110,NA,2,5,12,730,1,1,0,0,0,0,0,9,9,0,8,0,0,0,0,13,31.2,0,3,4,0,NA,"R",2025-03-09
"86","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",12992,"Jacob","Wehr",185,0,NA,"Greater Western Sydney",10,9,0,7,16,10,63,0,0,0,1,1,4,3,3,1,0,0,9,7,0,0,2,0,0,61,46,NA,0,3,1,329,5,6,0,0,0,0,0,7,5,1,7,0,0,0,0,10,9.4,0,0,0,1,NA,"SUB",2025-03-09
"87","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13025,"Ned","Long",194,0,NA,"Collingwood",44,5,3,4,9,6,67,0,1,0,0,1,4,3,1,0,1,0,6,4,0,0,0,0,0,26,30,NA,0,3,3,144,0,2,0,0,0,0,0,3,3,2,3,0,0,1,0,6,6,0,2,1,0,NA,"SUB",2025-03-09
"88","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13054,"Aaron","Cadman",195,0,NA,"Greater Western Sydney",5,3,1,2,5,2,40,0,2,0,2,0,0,0,4,3,3,0,4,2,0,0,2,0,0,93,20,NA,0,0,2,69,4,0,1,0,0,2,1,2,0,0,1,0,0,0,0,11,-3.1,0,0,2,2,NA,"FF",2025-03-09
"89","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13128,"Darcy","Jones",175,0,NA,"Greater Western Sydney",2,9,2,6,15,9,60,2,1,0,1,1,3,1,0,0,0,0,7,8,0,0,1,3,0,79,62,NA,0,1,7,365,3,3,1,0,0,0,0,7,3,3,7,0,0,0,0,13,17.1,0,1,3,0,NA,"FPL",2025-03-09
"90","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13147,"Edward","Allan",194,0,NA,"Collingwood",16,5,1,14,19,14,74,0,1,0,1,0,4,3,2,1,1,0,7,13,0,0,0,0,1,82,49,NA,1,2,5,269,1,1,0,0,0,0,0,9,4,1,5,0,0,0,0,18,7.7,0,0,1,0,NA,"INT",2025-03-09
"91","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13156,"Max","Gruzewski",192,0,NA,"Greater Western Sydney",35,4,3,5,9,7,78,2,0,6,2,0,1,0,1,0,0,0,4,5,1,2,1,0,1,68,57,NA,0,0,4,150,1,0,1,1,1,1,0,5,3,0,3,1,27.3,0,0,8,9.6,22,0,3,1,NA,"INT",2025-03-09
"92","GIANTS Stadium",16844,"Greater Western Sydney","Collingwood","2025-03-09","15:20:00",0,"Opening Round",15,14,104,6,16,52,52,"Greater Western Sydney",27,"RAIN",13175,"James","Leake",188,0,NA,"Greater Western Sydney",30,4,2,7,11,8,73,1,1,0,1,0,1,3,1,2,1,0,7,5,0,2,1,0,0,54,42,NA,0,3,5,142,0,1,0,0,0,0,0,6,3,0,5,0,0,0,1,10,6.5,0,1,2,0,NA,"INT",2025-03-09
"93","MCG",16845,"Richmond","Carlton","2025-03-13","19:30:00",0,"1",13,4,82,9,15,69,13,"Richmond",25,"OVERCAST",11953,"Tom","Lynch",199,0,FALSE,"Richmond",19,5,4,8,13,9,69,1,0,0,1,0,5,0,3,1,1,0,8,6,1,1,3,0,2,87,51,NA,0,0,4,162,6,1,1,0,0,2,0,2,3,1,7,0,0,0,0,11,5.7,1,1,1,3,NA,"FF",2025-03-13
"94","MCG",16845,"Richmond","Carlton","2025-03-13","19:30:00",0,"1",13,4,82,9,15,69,13,"Richmond",25,"OVERCAST",12096,"Nick","Haynes",192,0,FALSE,"Carlton",26,13,6,5,18,12,67,0,0,0,0,2,1,0,4,0,0,0,4,15,0,0,4,0,0,82,67,NA,0,0,0,286,4,5,0,1,1,0,0,2,9,0,4,0,0,1,0,3,1.6,0,0,0,3,NA,"HBFL",2025-03-13
"95","MCG",16845,"Richmond","Carlton","2025-03-13","19:30:00",0,"1",13,4,82,9,15,69,13,"Richmond",25,"OVERCAST",12175,"Sam","Docherty",187,0,FALSE,"Carlton",15,8,2,6,14,7,50,0,2,0,3,0,4,2,1,0,0,0,6,8,0,0,0,0,1,27,56,NA,1,1,4,239,1,2,1,0,0,0,0,3,3,1,6,0,0,0,0,6,5,0,0,2,0,NA,"SUB",2025-03-13
"96","MCG",16845,"Richmond","Carlton","2025-03-13","19:30:00",0,"1",13,4,82,9,15,69,13,"Richmond",25,"OVERCAST",12180,"Nick","Vlastuin",187,0,FALSE,"Richmond",1,18,8,3,21,17,81,0,0,0,2,8,1,0,4,2,3,0,5,11,0,0,1,0,0,87,85,NA,0,0,0,521,6,11,0,0,0,0,0,6,14,0,3,0,0,5,0,8,7.1,0,0,0,1,NA,"CHB",2025-03-13
