Season,Round,Date,First.name,Surname,Player,Team,Position,Opponent,Venue,match_weather_temp_c,Is_Raining,Time.on.Ground,Substitute,Fantasy.Points,Kicks,Handballs,Marks,Tackles,Hit.Outs,Frees.For,Frees.Against,Goals,Behinds,Contested.Possessions,Uncontested.Possessions
2025,10,2025-05-08,Alex,Pearce,Alex Pearce,Fremantle,DEF,Collingwood,Perth Stadium,30,0,96,,64,10,3,7,0,0,1,0,1,0,4,9
2025,11,2025-05-17,Alex,Pearce,Alex Pearce,Fremantle,DEF,Greater Western Sydney,Sydney Showground,22,1,91,,10,2,2,2,0,0,0,2,0,0,1,3
2025,12,2025-05-24,Alex,Pearce,Alex Pearce,Fremantle,DEF,Port Adelaide,Perth Stadium,17,1,94,,59,7,5,7,1,0,0,1,1,0,5,7
2025,18,2025-07-06,Alex,Pearce,Alex Pearce,Fremantle,DEF,Sydney,S.C.G.,21,1,88,,39,3,5,3,2,0,3,0,0,0,5,4
2025,23,2025-08-09,Alex,Pearce,Alex Pearce,Fremantle,DEF,Port Adelaide,Adelaide Oval,16,1,81,,45,5,4,5,1,0,0,1,1,0,4,5
2025,24,2025-08-15,Alex,Pearce,Alex Pearce,Fremantle,DEF,Brisbane Lions,Perth Stadium,17,0,84,,48,9,4,7,0,0,1,3,0,0,5,8
2025,25,2025-08-24,Alex,Pearce,Alex Pearce,Fremantle,DEF,Western Bulldogs,Docklands,15,0,84,,23,2,6,1,0,0,2,0,0,0,6,1
2025,EF,2025-09-06,Alex,Pearce,Alex Pearce,Fremantle,DEF,Gold Coast,Perth Stadium,17,1,85,,63,7,6,8,2,0,1,1,0,0,10,5
2025,2,2025-03-16,Alex,Sexton,Alex Sexton,Gold Coast,MID,West Coast,Perth Stadium,29,0,41,On,21,2,1,1,2,0,1,0,0,1,1,3
2025,17,2025-06-28,Alex,Sexton,Alex Sexton,Gold Coast,MID,Melbourne,Carrara,20,1,12,On,12,2,0,2,0,0,0,0,0,0,0,2
2025,18,2025-07-05,Alex,Sexton,Alex Sexton,Gold Coast,MID,Essendon,Docklands,17,0,11,On,3,1,0,0,0,0,0,0,0,0,1,0
2025,24,2025-08-16,Alex,Sexton,Alex Sexton,Gold Coast,MID,Greater Western Sydney,Carrara,23,0,36,On,29,4,2,4,0,0,0,0,0,1,1,5
2025,25,2025-08-22,Alex,Sexton,Alex Sexton,Gold Coast,MID,Port Adelaide,Adelaide Oval,18,0,76,,28,4,4,1,1,0,0,0,0,1,3,5
2025,2,2025-03-15,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Collingwood,M.C.G.,34,0,100,,49,8,4,3,2,0,0,0,0,0,6,6
2025,3,2025-03-22,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Richmond,Adelaide Oval,27,0,100,,71,12,4,9,0,0,0,0,0,0,5,10
2025,4,2025-03-27,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Essendon,Docklands,23,0,97,,62,10,5,8,1,0,0,2,0,0,3,8
2025,5,2025-04-06,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,St Kilda,Adelaide Oval,23,1,100,,68,12,6,9,2,0,0,5,0,0,8,9
2025,6,2025-04-13,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Hawthorn,Adelaide Oval,34,0,100,,56,7,6,7,1,0,1,1,0,0,6,8
2025,7,2025-04-20,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Sydney,S.C.G.,29,0,100,,60,12,4,5,0,0,1,0,0,0,7,7
2025,8,2025-04-26,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,North Melbourne,Adelaide Oval,23,0,100,,45,7,4,1,3,0,1,0,0,0,9,1
2025,9,2025-05-03,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Western Bulldogs,Eureka Stadium,18,0,100,,22,5,2,3,0,0,0,2,0,0,4,4
2025,10,2025-05-10,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Adelaide,Adelaide Oval,23,0,100,,51,7,1,6,2,0,2,0,0,0,3,5
2025,11,2025-05-17,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Geelong,Adelaide Oval,17,1,100,,79,11,9,10,1,0,0,2,0,0,4,15
2025,12,2025-05-24,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Fremantle,Perth Stadium,17,1,93,,70,8,4,7,4,0,1,0,0,0,4,9
2025,14,2025-06-07,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Greater Western Sydney,Manuka Oval,11,1,100,,54,12,2,4,0,0,2,0,0,0,4,7
2025,15,2025-06-15,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Melbourne,Adelaide Oval,16,1,68,Off,24,5,0,3,0,0,0,0,0,0,0,5
2025,17,2025-06-26,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Carlton,Adelaide Oval,15,0,96,,31,7,2,3,0,0,0,1,0,0,4,6
2025,18,2025-07-05,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Brisbane Lions,Gabba,23,0,100,,56,6,6,4,3,0,2,0,0,0,4,8
2025,19,2025-07-13,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,West Coast,Adelaide Oval,16,1,94,,53,8,5,5,1,0,0,0,0,0,5,8
2025,20,2025-07-19,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Hawthorn,York Park,13,1,100,,64,13,1,3,4,0,1,1,0,0,5,6
2025,21,2025-07-26,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Adelaide,Adelaide Oval,14,1,100,,64,13,1,5,2,0,0,0,0,0,8,4
2025,22,2025-08-03,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Geelong,Kardinia Park,17,0,100,,53,12,1,6,0,0,0,1,0,0,5,9
2025,23,2025-08-09,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Fremantle,Adelaide Oval,16,1,100,,118,18,4,17,1,0,1,2,1,0,9,12
2025,24,2025-08-16,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Carlton,Docklands,12,1,92,,56,11,4,6,2,0,1,4,0,0,6,10
2025,25,2025-08-22,Aliir,Aliir,Aliir Aliir,Port Adelaide,DEF,Gold Coast,Adelaide Oval,18,0,100,,47,11,0,6,0,0,2,2,0,0,5,7
2025,16,2025-06-21,Alix,Tauru,Alix Tauru,St Kilda,MID,Collingwood,Docklands,NA,0,82,,49,7,2,6,2,0,1,1,0,0,2,7
2025,17,2025-06-29,Alix,Tauru,Alix Tauru,St Kilda,MID,Fremantle,Perth Stadium,NA,0,95,,48,5,4,5,3,0,1,1,0,0,6,4
2025,18,2025-07-05,Alix,Tauru,Alix Tauru,St Kilda,MID,Hawthorn,Docklands,NA,0,94,,63,7,6,4,4,0,1,0,0,1,7,6
2025,19,2025-07-13,Alix,Tauru,Alix Tauru,St Kilda,MID,Sydney,Docklands,NA,0,80,,49,6,6,6,1,0,0,1,0,0,4,9
2025,20,2025-07-20,Alix,Tauru,Alix Tauru,St Kilda,MID,Geelong,Kardinia Park,NA,0,77,,37,4,3,5,1,0,0,0,0,0,1,6
2025,21,2025-07-27,Alix,Tauru,Alix Tauru,St Kilda,MID,Melbourne,Docklands,NA,0,79,,27,3,2,2,1,0,1,1,1,0,3,2
2025,22,2025-08-03,Alix,Tauru,Alix Tauru,St Kilda,MID,North Melbourne,Docklands,NA,0,90,,35,5,2,4,1,0,0,0,0,0,3,4
2025,23,2025-08-09,Alix,Tauru,Alix Tauru,St Kilda,MID,Richmond,M.C.G.,NA,0,90,,70,11,5,7,2,0,1,1,0,0,4,10
2025,24,2025-08-15,Alix,Tauru,Alix Tauru,St Kilda,MID,Essendon,Docklands,NA,0,78,,21,5,3,2,1,0,2,4,0,0,4,6
2025,25,2025-08-24,Alix,Tauru,Alix Tauru,St Kilda,MID,Greater Western Sydney,Sydney Showground,NA,0,86,,22,3,1,2,1,0,1,0,0,0,3,1
2025,2,2025-03-15,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Geelong,Kardinia Park,32,0,85,,95,8,18,1,6,0,1,0,1,1,11,15
2025,3,2025-03-23,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Sydney,Perth Stadium,34,0,86,,77,6,13,2,8,0,1,2,0,0,8,13
2025,4,2025-03-30,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,West Coast,Perth Stadium,31,1,78,,110,17,12,1,7,0,2,0,0,2,9,20
2025,5,2025-04-06,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Western Bulldogs,Perth Stadium,29,0,84,,119,12,17,2,9,0,1,0,1,0,13,17
2025,6,2025-04-13,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Richmond,Barossa Oval,33,0,80,,123,12,19,2,10,0,3,0,0,0,14,16
2025,7,2025-04-19,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Melbourne,M.C.G.,28,0,77,,106,15,18,3,3,0,4,2,1,0,17,16
2025,8,2025-04-25,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Adelaide,Perth Stadium,22,0,86,,127,17,20,4,5,0,3,0,0,1,17,19
2025,9,2025-05-02,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,St Kilda,Docklands,21,0,84,,78,12,6,4,7,0,2,4,0,0,6,14
2025,10,2025-05-08,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Collingwood,Perth Stadium,30,0,86,,119,9,25,5,5,0,1,0,1,0,14,23
2025,11,2025-05-17,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Greater Western Sydney,Sydney Showground,22,1,79,,103,9,21,3,6,0,1,0,0,0,11,19
2025,12,2025-05-24,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Port Adelaide,Perth Stadium,17,1,84,,88,8,13,3,8,0,0,1,0,0,6,16
2025,13,2025-05-31,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Gold Coast,Carrara,21,1,82,,113,13,17,3,7,0,3,2,1,0,9,20
2025,15,2025-06-14,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,North Melbourne,Perth Stadium,20,1,85,,136,18,13,6,9,0,4,1,0,1,15,15
2025,16,2025-06-19,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Essendon,Perth Stadium,21,1,79,,104,14,15,3,4,0,0,0,1,1,11,18
2025,17,2025-06-29,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,St Kilda,Perth Stadium,20,0,76,,99,15,10,4,6,0,3,2,0,1,6,19
2025,18,2025-07-06,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Sydney,S.C.G.,21,1,88,,85,11,13,4,3,0,2,0,0,0,11,14
2025,19,2025-07-12,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Hawthorn,Perth Stadium,19,1,82,,138,16,13,4,14,0,2,2,0,0,10,15
2025,20,2025-07-20,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Collingwood,M.C.G.,15,0,79,,90,8,13,3,10,0,0,3,0,0,9,14
2025,21,2025-07-26,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,West Coast,Perth Stadium,16,0,75,,82,12,20,1,2,0,3,3,0,1,9,24
2025,22,2025-08-03,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Carlton,Perth Stadium,17,1,85,,90,12,11,4,8,0,0,4,0,0,14,12
2025,23,2025-08-09,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Port Adelaide,Adelaide Oval,16,1,81,,76,8,15,2,5,0,2,2,0,0,14,11
2025,24,2025-08-15,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Brisbane Lions,Perth Stadium,17,0,88,,90,14,8,0,6,0,5,1,1,0,11,10
2025,25,2025-08-24,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Western Bulldogs,Docklands,15,0,80,,76,11,8,1,7,0,2,2,0,0,8,11
2025,EF,2025-09-06,Andrew,Brayshaw,Andrew Brayshaw,Fremantle,MID,Gold Coast,Perth Stadium,17,1,83,,115,15,17,5,6,0,0,1,0,0,10,22
2025,2,2025-03-14,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Hawthorn,M.C.G.,27,0,85,,106,15,12,9,4,0,0,2,0,0,2,21
2025,3,2025-03-22,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Adelaide,M.C.G.,21,0,80,,58,6,13,3,1,0,1,0,0,0,6,14
2025,4,2025-03-27,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Port Adelaide,Docklands,23,0,81,,35,7,2,3,1,0,0,1,0,0,1,7
2025,6,2025-04-12,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Melbourne,Adelaide Oval,34,0,82,,81,13,13,3,3,0,1,2,0,0,8,16
2025,7,2025-04-18,Andrew,McGrath,Andrew McGrath,Essendon,DEF,West Coast,Perth Stadium,23,0,86,,78,14,11,5,1,0,0,2,0,1,6,18
2025,8,2025-04-25,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Collingwood,M.C.G.,24,1,87,,53,9,9,3,0,0,2,1,0,0,9,7
2025,9,2025-05-01,Andrew,McGrath,Andrew McGrath,Essendon,DEF,North Melbourne,Docklands,18,0,81,,64,7,11,3,3,0,0,0,0,0,5,13
2025,10,2025-05-10,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Sydney,Docklands,20,0,88,,125,18,17,11,1,0,0,0,0,0,6,30
2025,11,2025-05-17,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Western Bulldogs,Docklands,14,1,91,,81,13,12,3,2,0,1,0,0,0,6,12
2025,12,2025-05-23,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Richmond,M.C.G.,16,1,81,,99,14,17,5,2,0,0,0,0,0,8,21
2025,13,2025-05-29,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Brisbane Lions,Gabba,23,0,88,,41,4,11,1,1,0,0,0,0,0,4,12
2025,14,2025-06-08,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Carlton,M.C.G.,12,1,83,,82,10,13,5,2,0,3,0,0,0,10,11
2025,15,2025-06-14,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Geelong,M.C.G.,12,0,82,,53,5,14,3,1,0,0,1,0,0,6,13
2025,16,2025-06-19,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Fremantle,Perth Stadium,21,1,93,,58,8,14,3,0,0,0,1,0,0,5,16
2025,18,2025-07-05,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Gold Coast,Docklands,17,0,88,,40,4,8,0,3,0,0,0,0,0,5,7
2025,19,2025-07-12,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Richmond,M.C.G.,17,0,83,,69,10,12,2,3,0,0,1,0,0,7,14
2025,20,2025-07-17,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Greater Western Sydney,Docklands,14,1,83,,54,7,13,1,1,0,0,0,0,0,9,12
2025,21,2025-07-25,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Western Bulldogs,Docklands,13,1,70,,70,6,16,1,4,0,1,0,0,0,9,16
2025,22,2025-08-02,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Sydney,S.C.G.,17,1,87,,92,13,13,2,5,0,0,0,0,1,15,11
2025,23,2025-08-08,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Geelong,Kardinia Park,15,0,82,,101,8,15,7,5,0,0,0,1,0,5,18
2025,24,2025-08-15,Andrew,McGrath,Andrew McGrath,Essendon,DEF,St Kilda,Docklands,15,1,86,,134,14,21,4,9,0,1,0,0,1,14,21
2025,25,2025-08-21,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Carlton,M.C.G.,20,0,78,,83,11,19,3,1,0,2,1,0,0,11,18
2025,1,2025-08-27,Andrew,McGrath,Andrew McGrath,Essendon,DEF,Gold Coast,Carrara,25,0,84,,66,9,12,1,3,0,0,0,0,0,10,11
2025,12,2025-05-23,Angus,Clarke,Angus Clarke,Essendon,MID,Richmond,M.C.G.,16,1,84,,98,14,2,8,3,0,0,1,3,1,3,14
2025,13,2025-05-29,Angus,Clarke,Angus Clarke,Essendon,MID,Brisbane Lions,Gabba,23,0,79,,42,5,6,3,3,0,0,2,0,0,4,8
2025,14,2025-06-08,Angus,Clarke,Angus Clarke,Essendon,MID,Carlton,M.C.G.,12,1,85,,58,10,4,5,1,0,0,0,0,1,5,9
2025,15,2025-06-14,Angus,Clarke,Angus Clarke,Essendon,MID,Geelong,M.C.G.,12,0,80,,40,8,2,4,0,0,0,0,0,0,0,10
2025,16,2025-06-19,Angus,Clarke,Angus Clarke,Essendon,MID,Fremantle,Perth Stadium,21,1,86,,66,11,10,4,0,0,1,0,0,0,7,14
2025,18,2025-07-05,Angus,Clarke,Angus Clarke,Essendon,MID,Gold Coast,Docklands,17,0,78,,65,10,3,5,2,0,2,1,1,1,5,9
2025,19,2025-07-12,Angus,Clarke,Angus Clarke,Essendon,MID,Richmond,M.C.G.,17,0,96,,30,2,4,4,1,0,0,0,0,0,3,3
2025,20,2025-07-17,Angus,Clarke,Angus Clarke,Essendon,MID,Greater Western Sydney,Docklands,14,1,88,,54,10,7,3,1,0,2,2,0,1,6,11
2025,21,2025-07-25,Angus,Clarke,Angus Clarke,Essendon,MID,Western Bulldogs,Docklands,13,1,87,,42,7,2,2,3,0,1,1,0,1,2,7
2025,22,2025-08-02,Angus,Clarke,Angus Clarke,Essendon,MID,Sydney,S.C.G.,17,1,88,,38,6,5,1,0,0,1,0,1,0,3,7
2025,23,2025-08-08,Angus,Clarke,Angus Clarke,Essendon,MID,Geelong,Kardinia Park,15,0,86,,66,10,7,7,1,0,0,1,0,0,1,16
2025,24,2025-08-15,Angus,Clarke,Angus Clarke,Essendon,MID,St Kilda,Docklands,15,1,87,,98,15,3,10,4,0,1,0,0,0,2,16
2025,25,2025-08-21,Angus,Clarke,Angus Clarke,Essendon,MID,Carlton,M.C.G.,20,0,85,,101,16,11,9,1,0,0,0,0,0,6,21
2025,1,2025-08-27,Angus,Clarke,Angus Clarke,Essendon,MID,Gold Coast,Carrara,25,0,90,,73,11,10,6,0,0,2,0,0,0,8,12
2025,2,2025-03-16,Angus,Hastie,Angus Hastie,St Kilda,MID,Adelaide,Adelaide Oval,26,1,39,Off,40,6,6,2,1,0,0,0,0,0,4,9
2025,4,2025-03-29,Angus,Hastie,Angus Hastie,St Kilda,MID,Richmond,Docklands,23,1,62,On,28,5,2,3,0,0,0,0,0,0,1,7
2025,5,2025-04-06,Angus,Hastie,Angus Hastie,St Kilda,MID,Port Adelaide,Adelaide Oval,23,1,31,On,18,2,2,2,2,0,0,2,0,0,3,2
2025,6,2025-04-13,Angus,Hastie,Angus Hastie,St Kilda,MID,Greater Western Sydney,Norwood Oval,34,0,36,On,34,4,3,1,3,0,0,0,0,1,1,4
2025,18,2025-07-05,Angus,Hastie,Angus Hastie,St Kilda,MID,Hawthorn,Docklands,17,0,80,,69,11,3,7,3,0,0,1,0,0,4,10
2025,19,2025-07-13,Angus,Hastie,Angus Hastie,St Kilda,MID,Sydney,Docklands,16,1,83,,39,7,5,1,1,0,0,0,0,1,4,8
2025,20,2025-07-20,Angus,Hastie,Angus Hastie,St Kilda,MID,Geelong,Kardinia Park,15,0,76,,27,4,4,3,1,0,0,2,0,0,2,5
2025,21,2025-07-27,Angus,Hastie,Angus Hastie,St Kilda,MID,Melbourne,Docklands,14,1,79,,47,5,5,3,3,0,1,0,0,0,2,8
2025,22,2025-08-03,Angus,Hastie,Angus Hastie,St Kilda,MID,North Melbourne,Docklands,18,0,69,,33,6,1,3,1,0,0,0,0,0,0,6
2025,11,2025-05-18,Angus,McLennan,Angus McLennan,St Kilda,DEF,West Coast,Perth Stadium,26,0,40,Off,32,3,4,3,2,0,1,1,0,0,3,4
2025,1,2025-03-07,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Hawthorn,S.C.G.,27,1,48,Off,32,6,3,1,2,0,0,1,0,0,3,6
2025,3,2025-03-23,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Fremantle,Perth Stadium,34,0,14,On,12,2,1,1,0,0,0,0,0,1,2,1
2025,5,2025-04-05,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,North Melbourne,Docklands,18,1,24,On,51,8,4,3,1,0,0,0,1,0,5,7
2025,6,2025-04-11,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Collingwood,Adelaide Oval,29,0,38,On,65,6,7,1,6,0,0,0,1,0,6,6
2025,9,2025-05-04,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Greater Western Sydney,S.C.G.,23,0,14,On,19,2,2,1,0,0,0,0,1,0,3,2
2025,10,2025-05-10,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Essendon,Docklands,20,0,33,On,51,7,6,4,0,0,0,0,1,0,5,8
2025,11,2025-05-16,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Carlton,S.C.G.,21,1,60,,83,13,8,0,7,0,0,0,0,0,8,10
2025,12,2025-05-25,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Melbourne,M.C.G.,18,0,71,,86,19,7,0,5,0,1,2,0,0,13,11
2025,13,2025-05-31,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Adelaide,S.C.G.,20,0,74,,88,15,7,2,6,0,1,1,0,1,10,10
2025,14,2025-06-07,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Richmond,M.C.G.,15,1,74,,81,9,10,1,7,0,3,0,0,0,10,10
2025,16,2025-06-21,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Port Adelaide,Adelaide Oval,19,0,71,,70,9,12,3,2,0,0,0,0,2,10,12
2025,17,2025-06-27,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Western Bulldogs,S.C.G.,17,0,61,,76,9,7,2,7,0,1,0,0,0,9,6
2025,18,2025-07-06,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Fremantle,S.C.G.,21,1,68,,49,6,6,1,6,0,1,3,0,0,11,3
2025,19,2025-07-13,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,St Kilda,Docklands,16,1,67,,74,11,7,2,4,0,2,1,1,0,8,10
2025,20,2025-07-19,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,North Melbourne,S.C.G.,19,0,68,,56,4,15,0,5,0,0,2,0,0,11,8
2025,21,2025-07-25,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Greater Western Sydney,Sydney Showground,18,0,72,,60,9,3,2,6,0,0,1,0,0,8,6
2025,22,2025-08-02,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Essendon,S.C.G.,17,1,68,,80,14,10,7,0,0,0,1,0,0,7,16
2025,23,2025-08-09,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Brisbane Lions,Gabba,19,1,71,,101,18,8,5,2,0,0,0,1,2,7,18
2025,24,2025-08-17,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,Geelong,S.C.G.,17,0,69,,73,5,16,2,5,0,0,0,0,0,13,7
2025,25,2025-08-23,Angus,Sheldrick,Angus Sheldrick,Sydney,MID,West Coast,Perth Stadium,20,0,43,Off,34,5,5,0,3,0,0,1,0,0,4,4
2025,2,2025-03-16,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Adelaide,Adelaide Oval,26,1,91,,53,6,7,4,2,0,1,0,0,0,7,4
2025,3,2025-03-22,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Geelong,Docklands,21,0,100,,83,14,4,13,0,0,0,2,0,0,2,15
2025,4,2025-03-29,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Richmond,Docklands,23,1,88,,70,13,4,9,0,0,2,2,0,0,5,12
2025,5,2025-04-06,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Port Adelaide,Adelaide Oval,23,1,91,,76,11,6,10,1,0,0,1,0,0,7,9
2025,6,2025-04-13,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Greater Western Sydney,Norwood Oval,34,0,96,,53,7,3,7,1,0,1,0,0,0,2,8
2025,7,2025-04-20,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Western Bulldogs,Docklands,24,1,97,,53,7,4,6,2,0,1,1,0,0,8,3
2025,8,2025-04-26,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Brisbane Lions,Docklands,20,1,93,,55,5,10,2,2,0,0,0,1,0,8,7
2025,9,2025-05-02,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Fremantle,Docklands,21,0,94,,56,6,6,3,2,0,2,0,1,1,5,7
2025,10,2025-05-09,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Carlton,M.C.G.,19,0,88,,65,6,4,5,5,0,1,1,1,0,5,5
2025,11,2025-05-18,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,West Coast,Perth Stadium,26,0,100,,51,5,11,3,2,0,0,1,0,0,10,6
2025,12,2025-05-25,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Gold Coast,Docklands,18,0,100,,57,5,6,7,3,0,0,1,0,0,6,7
2025,13,2025-06-01,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Melbourne,Traeger Park,20,0,100,,78,14,3,8,2,0,1,1,0,0,5,12
2025,15,2025-06-12,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Western Bulldogs,Docklands,15,0,95,,63,7,6,6,4,0,2,2,0,0,7,7
2025,16,2025-06-21,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Collingwood,Docklands,15,0,93,,60,8,3,8,2,1,0,1,0,0,5,7
2025,17,2025-06-29,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Fremantle,Perth Stadium,20,0,100,,66,7,7,9,1,0,0,0,0,0,5,10
2025,18,2025-07-05,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Hawthorn,Docklands,17,0,91,,46,4,5,4,3,0,0,0,0,0,3,6
2025,19,2025-07-13,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Sydney,Docklands,16,1,87,,20,6,3,2,0,0,2,4,0,0,3,5
2025,20,2025-07-20,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Geelong,Kardinia Park,15,0,100,,57,11,2,7,0,0,2,1,0,0,5,9
2025,21,2025-07-27,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Melbourne,Docklands,14,1,98,,49,9,2,5,1,1,1,3,1,0,4,6
2025,22,2025-08-03,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,North Melbourne,Docklands,18,0,100,,26,6,2,2,0,0,1,1,0,0,4,3
2025,23,2025-08-09,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Richmond,M.C.G.,17,0,100,,39,7,2,5,1,0,1,2,0,0,3,6
2025,24,2025-08-15,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Essendon,Docklands,15,1,100,,26,5,1,3,0,0,0,0,0,0,0,6
2025,25,2025-08-24,Anthony,Caminiti,Anthony Caminiti,St Kilda,FWD,Greater Western Sydney,Sydney Showground,19,0,100,,35,5,3,3,1,0,1,0,0,0,2,6
2025,10,2025-05-10,Archer,Day-Wicks,Archer Day-Wicks,Essendon,MID,Sydney,Docklands,20,0,65,,27,1,5,0,2,0,0,0,1,0,3,3
2025,11,2025-05-17,Archer,Day-Wicks,Archer Day-Wicks,Essendon,MID,Western Bulldogs,Docklands,14,1,60,,48,4,8,4,2,0,0,0,0,0,4,8
