"round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.player.position","player.player.player.givenName","player.player.player.surname","player.player.player.playerId"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",7,"CHF","Riley","Thilthorpe","CD_I1008384"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",13,"FF","Taylor","Walker","CD_I280506"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",24,"BPL","Josh","Worrell","CD_I1011981"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",30,"BPL","Charlie","Comben","CD_I1015781"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",4,"FB","Aidan","Corr","CD_I294508"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",25,"FPL","Paul","Curtis","CD_I1002947"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",5,"CHB","Caleb","Daniel","CD_I295136"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",28,"FF","Jack","Darling","CD_I290838"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",9,"C","Luke","Davies-Uniacke","CD_I1002267"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",46,"INT","Robert","Hansen Jr","CD_I1023144"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",41,"INT","Jacob","Konstanty","CD_I1023530"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",20,"CHF","Nick","Larkey","CD_I1001017"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",11,"BPR","Luke","McDonald","CD_I296355"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",10,"HBFR","Colby","McKercher","CD_I1024272"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",2,"WL","Finn","O'Sullivan","CD_I1028495"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",26,"R","Luke","Parker","CD_I290778"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",29,"INT","Will","Phillips","CD_I1012829"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",32,"HFFR","Toby","Pink","CD_I1002138"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",24,"RR","Tom","Powell","CD_I1011659"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",8,"HBFL","Bailey","Scott","CD_I1006058"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",3,"HFFL","Harry","Sheezel","CD_I1023518"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",12,"WR","Jy","Simpkin","CD_I993998"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",15,"SUB","Dylan","Stephens","CD_I1004848"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",13,"INT","Darcy","Tucker","CD_I993816"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",38,"RK","Tristan","Xerri","CD_I1004965"
3,"Adelaide Oval","Adelaide Crows","North Melbourne",44,"FPR","Cameron","Zurhaar","CD_I998484"
3,"Optus Stadium","West Coast Eagles","Fremantle",12,"FF","Oscar","Allen","CD_I1004385"
3,"Optus Stadium","West Coast Eagles","Fremantle",3,"HBFL","Liam","Baker","CD_I1000223"
3,"Optus Stadium","West Coast Eagles","Fremantle",10,"HFFL","Tyler","Brockman","CD_I1013511"
3,"Optus Stadium","West Coast Eagles","Fremantle",28,"INT","Tom","Cole","CD_I993820"
3,"Optus Stadium","West Coast Eagles","Fremantle",15,"FPR","Jamie","Cripps","CD_I290826"
3,"Optus Stadium","West Coast Eagles","Fremantle",43,"WL","Tyrell","Dewar","CD_I1023142"
3,"Optus Stadium","West Coast Eagles","Fremantle",14,"R","Liam","Duggan","CD_I298268"
3,"Optus Stadium","West Coast Eagles","Fremantle",42,"FB","Harry","Edwards","CD_I1011437"
3,"Optus Stadium","West Coast Eagles","Fremantle",7,"BPR","Reuben","Ginbey","CD_I1023025"
3,"Optus Stadium","West Coast Eagles","Fremantle",17,"INT","Jack","Graham","CD_I990827"
3,"Optus Stadium","West Coast Eagles","Fremantle",8,"SUB","Elijah","Hewett","CD_I1020670"
3,"Optus Stadium","West Coast Eagles","Fremantle",19,"BPL","Brady","Hough","CD_I1023167"
3,"Optus Stadium","West Coast Eagles","Fremantle",5,"WR","Jayden","Hunt","CD_I994385"
3,"Optus Stadium","West Coast Eagles","Fremantle",11,"C","Tim","Kelly","CD_I295898"
3,"Optus Stadium","West Coast Eagles","Fremantle",13,"FPL","Noah","Long","CD_I1023496"
3,"Optus Stadium","West Coast Eagles","Fremantle",23,"HBFR","Ryan","Maric","CD_I1029416"
3,"Optus Stadium","West Coast Eagles","Fremantle",20,"CHB","Jeremy","McGovern","CD_I294859"
3,"Optus Stadium","West Coast Eagles","Fremantle",16,"INT","Matthew","Owies","CD_I1013973"
3,"Optus Stadium","West Coast Eagles","Fremantle",22,"CHF","Archer","Reid","CD_I1027693"
3,"Optus Stadium","West Coast Eagles","Fremantle",9,"RR","Harley","Reid","CD_I1023492"
3,"Optus Stadium","West Coast Eagles","Fremantle",1,"HFFR","Liam","Ryan","CD_I1004364"
3,"Optus Stadium","West Coast Eagles","Fremantle",32,"RK","Bailey J.","Williams","CD_I1006114"
3,"Optus Stadium","West Coast Eagles","Fremantle",34,"INT","Jack","Williams","CD_I1020371"
3,"Optus Stadium","West Coast Eagles","Fremantle",11,"SUB","James","Aish","CD_I295067"
3,"Optus Stadium","West Coast Eagles","Fremantle",24,"FPR","Jye","Amiss","CD_I1020594"
3,"Optus Stadium","West Coast Eagles","Fremantle",41,"INT","Bailey","Banfield","CD_I998180"
3,"Optus Stadium","West Coast Eagles","Fremantle",15,"HFFR","Shai","Bolton","CD_I993993"
3,"Optus Stadium","West Coast Eagles","Fremantle",8,"R","Andrew","Brayshaw","CD_I1002232"
3,"Optus Stadium","West Coast Eagles","Fremantle",5,"HBFL","Heath","Chapman","CD_I1013224"
3,"Optus Stadium","West Coast Eagles","Fremantle",6,"HBFR","Jordan","Clark","CD_I1006152"
3,"Optus Stadium","West Coast Eagles","Fremantle",36,"BPR","Brennan","Cox","CD_I997033"
3,"Optus Stadium","West Coast Eagles","Fremantle",37,"BPL","Joshua","Draper","CD_I1020668"
3,"Optus Stadium","West Coast Eagles","Fremantle",43,"INT","Isaiah","Dudley","CD_I1011558"
3,"Optus Stadium","West Coast Eagles","Fremantle",28,"INT","Neil","Erasmus","CD_I1020250"
3,"Optus Stadium","West Coast Eagles","Fremantle",32,"CHF","Michael","Frederick","CD_I999321"
3,"Optus Stadium","West Coast Eagles","Fremantle",9,"RK","Luke","Jackson","CD_I1009399"
3,"Optus Stadium","West Coast Eagles","Fremantle",44,"WL","Matthew","Johnson","CD_I1016825"
3,"Optus Stadium","West Coast Eagles","Fremantle",30,"C","Nathan","O'Driscoll","CD_I1013220"
3,"Optus Stadium","West Coast Eagles","Fremantle",25,"FB","Alex","Pearce","CD_I298409"
3,"Optus Stadium","West Coast Eagles","Fremantle",16,"HFFL","Murphy","Reid","CD_I1028513"
3,"Optus Stadium","West Coast Eagles","Fremantle",13,"CHB","Luke","Ryan","CD_I998659"
3,"Optus Stadium","West Coast Eagles","Fremantle",3,"RR","Caleb","Serong","CD_I1009420"
3,"Optus Stadium","West Coast Eagles","Fremantle",14,"WR","Jeremy","Sharp","CD_I1009380"
3,"Optus Stadium","West Coast Eagles","Fremantle",35,"FF","Josh","Treacy","CD_I1012819"
3,"Optus Stadium","West Coast Eagles","Fremantle",20,"FPL","Patrick","Voss","CD_I1017754"
3,"Optus Stadium","West Coast Eagles","Fremantle",23,"INT","Karl","Worner","CD_I1021015"
4,"MCG","Collingwood","Carlton",14,"RK","Darcy","Cameron","CD_I990291"
4,"MCG","Collingwood","Carlton",25,"WR","Jack","Crisp","CD_I293871"
4,"MCG","Collingwood","Carlton",7,"INT","Josh","Daicos","CD_I1005054"
4,"MCG","Collingwood","Carlton",35,"R","Nick","Daicos","CD_I1023261"
4,"MCG","Collingwood","Carlton",2,"HFFR","Jordan","De Goey","CD_I994185"
4,"MCG","Collingwood","Carlton",5,"FPL","Jamie","Elliott","CD_I293801"
4,"MCG","Collingwood","Carlton",17,"FB","Billy","Frampton","CD_I991773"
4,"MCG","Collingwood","Carlton",23,"HFFL","Bobby","Hill","CD_I1006148"
4,"MCG","Collingwood","Carlton",9,"HBFR","Dan","Houston","CD_I994295"
4,"MCG","Collingwood","Carlton",38,"BPR","Jeremy","Howe","CD_I291313"
4,"MCG","Collingwood","Carlton",1,"WL","Patrick","Lipinski","CD_I1003130"
4,"MCG","Collingwood","Carlton",44,"SUB","Ned","Long","CD_I1017124"
4,"MCG","Collingwood","Carlton",4,"BPL","Brayden","Maynard","CD_I992010"
4,"MCG","Collingwood","Carlton",31,"INT","Beau","McCreery","CD_I1004757"
4,"MCG","Collingwood","Carlton",11,"FF","Daniel","McStay","CD_I297504"
4,"MCG","Collingwood","Carlton",28,"INT","Tim","Membrey","CD_I294596"
4,"MCG","Collingwood","Carlton",41,"CHF","Brody","Mihocek","CD_I291849"
4,"MCG","Collingwood","Carlton",30,"CHB","Darcy","Moore","CD_I298288"
4,"MCG","Collingwood","Carlton",10,"RR","Scott","Pendlebury","CD_I260257"
4,"MCG","Collingwood","Carlton",12,"C","Harry","Perryman","CD_I998205"
4,"MCG","Collingwood","Carlton",3,"HBFL","Isaac","Quaynor","CD_I1008089"
4,"MCG","Collingwood","Carlton",8,"FPR","Lachie","Schultz","CD_I1000860"
4,"MCG","Collingwood","Carlton",22,"INT","Steele","Sidebottom","CD_I280965"
4,"MCG","Collingwood","Carlton",13,"WL","Blake","Acres","CD_I296294"
4,"MCG","Collingwood","Carlton",5,"RR","Adam","Cerra","CD_I1002239"
4,"MCG","Collingwood","Carlton",2,"HBFR","Lachlan","Cowan","CD_I1021353"
4,"MCG","Collingwood","Carlton",9,"C","Patrick","Cripps","CD_I990704"
4,"MCG","Collingwood","Carlton",30,"FF","Charlie","Curnow","CD_I996731"
4,"MCG","Collingwood","Carlton",12,"RK","Tom","De Koning","CD_I1004912"
4,"MCG","Collingwood","Carlton",15,"HFFL","Sam","Docherty","CD_I295518"
4,"MCG","Collingwood","Carlton",8,"HFFR","Lachie","Fogarty","CD_I1002228"
4,"MCG","Collingwood","Carlton",26,"INT","Nick","Haynes","CD_I295265"
4,"MCG","Collingwood","Carlton",29,"R","George","Hewett","CD_I294036"
4,"MCG","Collingwood","Carlton",4,"BPR","Oliver","Hollands","CD_I1023495"
4,"MCG","Collingwood","Carlton",17,"CHF","Brodie","Kemp","CD_I1009241"
4,"MCG","Collingwood","Carlton",36,"INT","Cooper","Lord","CD_I1032108"
4,"MCG","Collingwood","Carlton",11,"CHB","Mitch","McGovern","CD_I297255"
4,"MCG","Collingwood","Carlton",43,"SUB","Ashton","Moir","CD_I1020097"
4,"MCG","Collingwood","Carlton",3,"FPR","Jesse","Motlop","CD_I1017700"
4,"MCG","Collingwood","Carlton",42,"BPL","Adam","Saad","CD_I295461"
4,"MCG","Collingwood","Carlton",1,"FPL","Jack","Silvagni","CD_I1001028"
4,"MCG","Collingwood","Carlton",18,"WR","Sam","Walsh","CD_I1006094"
4,"MCG","Collingwood","Carlton",23,"FB","Jacob","Weitering","CD_I993832"
4,"MCG","Collingwood","Carlton",38,"INT","Will","White","CD_I1027713"
4,"MCG","Collingwood","Carlton",6,"INT","Zac","Williams","CD_I294685"
4,"MCG","Collingwood","Carlton",33,"HBFL","Lewis","Young","CD_I997316"
4,"GMHBA Stadium","Geelong Cats","Melbourne",30,"R","Tom","Atkins","CD_I994386"
4,"GMHBA Stadium","Geelong Cats","Melbourne",12,"INT","Jack","Bowes","CD_I998260"
4,"GMHBA Stadium","Geelong Cats","Melbourne",5,"FF","Jeremy","Cameron","CD_I293845"
4,"GMHBA Stadium","Geelong Cats","Melbourne",40,"INT","Ted","Clohesy","CD_I1023542"
4,"GMHBA Stadium","Geelong Cats","Melbourne",45,"HFFL","Brad","Close","CD_I999326"
4,"GMHBA Stadium","Geelong Cats","Melbourne",35,"C","Patrick","Dangerfield","CD_I270917"
4,"GMHBA Stadium","Geelong Cats","Melbourne",16,"BPR","Sam","De Koning","CD_I1009229"
4,"GMHBA Stadium","Geelong Cats","Melbourne",28,"WR","Oliver","Dempsey","CD_I1025034"
4,"GMHBA Stadium","Geelong Cats","Melbourne",39,"HBFR","Zach","Guthrie","CD_I1004870"
4,"GMHBA Stadium","Geelong Cats","Melbourne",38,"FB","Jack","Henry","CD_I1000937"
4,"GMHBA Stadium","Geelong Cats","Melbourne",36,"INT","Oliver","Henry","CD_I1012860"
4,"GMHBA Stadium","Geelong Cats","Melbourne",9,"RR","Max","Holmes","CD_I1015889"
4,"GMHBA Stadium","Geelong Cats","Melbourne",17,"HBFL","Lawson","Humphries","CD_I1013464"
4,"GMHBA Stadium","Geelong Cats","Melbourne",7,"FPR","Shaun","Mannagh","CD_I993878"
4,"GMHBA Stadium","Geelong Cats","Melbourne",32,"CHF","Gryan","Miers","CD_I1004938"
4,"GMHBA Stadium","Geelong Cats","Melbourne",34,"INT","Oisin","Mullin","CD_I1024982"
4,"GMHBA Stadium","Geelong Cats","Melbourne",33,"FPL","Shannon","Neale","CD_I1016433"
4,"GMHBA Stadium","Geelong Cats","Melbourne",42,"SUB","Mark","O'Connor","CD_I1007102"
4,"GMHBA Stadium","Geelong Cats","Melbourne",14,"BPL","Connor","O'Sullivan","CD_I1027877"
4,"GMHBA Stadium","Geelong Cats","Melbourne",3,"WL","Bailey","Smith","CD_I1006130"
4,"GMHBA Stadium","Geelong Cats","Melbourne",1,"RK","Rhys","Stanley","CD_I280317"
4,"GMHBA Stadium","Geelong Cats","Melbourne",18,"HFFR","Tyson","Stengle","CD_I997230"
4,"GMHBA Stadium","Geelong Cats","Melbourne",44,"CHB","Tom","Stewart","CD_I291800"
4,"GMHBA Stadium","Geelong Cats","Melbourne",17,"BPL","Jake","Bowey","CD_I1012825"
4,"GMHBA Stadium","Geelong Cats","Melbourne",37,"HFFL","Kade","Chandler","CD_I1005330"
4,"GMHBA Stadium","Geelong Cats","Melbourne",31,"INT","Bayley","Fritsch","CD_I1001438"
4,"GMHBA Stadium","Geelong Cats","Melbourne",11,"RK","Max","Gawn","CD_I290528"
4,"GMHBA Stadium","Geelong Cats","Melbourne",43,"CHF","Jack","Henderson","CD_I1008183"
4,"GMHBA Stadium","Geelong Cats","Melbourne",15,"WR","Ed","Langdon","CD_I298264"
4,"GMHBA Stadium","Geelong Cats","Melbourne",19,"FPR","Harvey","Langford","CD_I1028546"
4,"GMHBA Stadium","Geelong Cats","Melbourne",1,"FB","Steven","May","CD_I281085"
4,"GMHBA Stadium","Geelong Cats","Melbourne",25,"CHB","Tom","McDonald","CD_I291533"
4,"GMHBA Stadium","Geelong Cats","Melbourne",18,"FPL","Jake","Melksham","CD_I280824"
4,"GMHBA Stadium","Geelong Cats","Melbourne",13,"INT","Clayton","Oliver","CD_I996701"
4,"GMHBA Stadium","Geelong Cats","Melbourne",5,"RR","Christian","Petracca","CD_I298210"
4,"GMHBA Stadium","Geelong Cats","Melbourne",35,"BPR","Harrison","Petty","CD_I1008893"
4,"GMHBA Stadium","Geelong Cats","Melbourne",36,"HFFR","Kysaiah","Pickett","CD_I1008541"
4,"GMHBA Stadium","Geelong Cats","Melbourne",24,"R","Trent","Rivers","CD_I1009378"
4,"GMHBA Stadium","Geelong Cats","Melbourne",3,"HBFR","Christian","Salem","CD_I296359"
4,"GMHBA Stadium","Geelong Cats","Melbourne",30,"WL","Harry","Sharp","CD_I1007099"
4,"GMHBA Stadium","Geelong Cats","Melbourne",9,"SUB","Charlie","Spargo","CD_I1002282"
4,"GMHBA Stadium","Geelong Cats","Melbourne",32,"HBFL","Tom","Sparrow","CD_I999391"
4,"GMHBA Stadium","Geelong Cats","Melbourne",10,"INT","Daniel","Turner","CD_I1020959"
4,"GMHBA Stadium","Geelong Cats","Melbourne",2,"FF","Jacob","van Rooyen","CD_I1017720"
4,"GMHBA Stadium","Geelong Cats","Melbourne",7,"C","Jack","Viney","CD_I291902"
4,"GMHBA Stadium","Geelong Cats","Melbourne",6,"INT","Caleb","Windsor","CD_I1027821"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",9,"HFFL","Ben","Ainsworth","CD_I998130"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",15,"R","Noah","Anderson","CD_I1009199"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",1,"CHB","Mac","Andrew","CD_I1017396"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",35,"WR","Connor","Budarick","CD_I1008454"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",33,"INT","Sam","Clohesy","CD_I1013257"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",25,"FB","Sam","Collins","CD_I295446"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",3,"HFFR","Sam","Flanders","CD_I1009260"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",26,"RR","Will","Graham","CD_I1026960"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",19,"FF","Bailey","Humphrey","CD_I1023500"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",40,"INT","Joel","Jeffrey","CD_I1005992"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",34,"FPL","Ben","King","CD_I1006144"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",22,"INT","Ben","Long","CD_I993917"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",11,"CHF","Touk","Miller","CD_I298272"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",2,"HBFL","John","Noble","CD_I1000072"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",27,"BPL","Wil","Powell","CD_I1007881"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",20,"FPR","Ethan","Read","CD_I1027033"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",17,"HBFR","Daniel","Rioli","CD_I1000981"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",29,"SUB","Jake","Rogers","CD_I1018123"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",18,"C","Matt","Rowell","CD_I1009208"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",32,"BPR","Bodhi","Uwland","CD_I1017665"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",4,"INT","Jed","Walter","CD_I1023736"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",14,"WL","Lachie","Weller","CD_I298524"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",28,"RK","Jarrod","Witts","CD_I291975"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",35,"FB","James","Borlase","CD_I1009029"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",44,"WL","Isaac","Cumming","CD_I1001396"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",6,"INT","Daniel","Curtin","CD_I1024023"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",12,"C","Jordan","Dawson","CD_I992242"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",34,"INT","Sid","Draper","CD_I1022607"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",32,"FPL","Darcy","Fogarty","CD_I999331"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",20,"INT","Mitchell","Hinge","CD_I1004863"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",48,"CHB","Mark","Keane","CD_I1013974"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",2,"HFFL","Ben","Keays","CD_I993946"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",29,"BPR","Rory","Laird","CD_I293222"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",16,"HBFR","Max","Michalanney","CD_I1015370"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",30,"HBFL","Wayne","Milera","CD_I990882"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",4,"INT","Lachlan","Murphy","CD_I1000998"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",27,"SUB","Luke","Nankervis","CD_I1021031"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",28,"FPR","Alex","Neal-Bullen","CD_I296420"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",43,"RK","Reilly","O'Brien","CD_I297523"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",25,"R","James","Peatling","CD_I1006013"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",23,"HFFR","Izak","Rankine","CD_I1001195"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",38,"WR","Lachlan","Sholl","CD_I1006136"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",14,"RR","Jake","Soligo","CD_I1017109"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",7,"CHF","Riley","Thilthorpe","CD_I1008384"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",13,"FF","Taylor","Walker","CD_I280506"
4,"People First Stadium","Gold Coast SUNS","Adelaide Crows",24,"BPL","Josh","Worrell","CD_I1011981"
4,"MCG","Richmond","Brisbane Lions",34,"INT","Harry","Armstrong","CD_I1028525"
4,"MCG","Richmond","Brisbane Lions",41,"WL","Sam","Banks","CD_I1013197"
4,"MCG","Richmond","Brisbane Lions",43,"SUB","Jacob","Bauer","CD_I1021152"
4,"MCG","Richmond","Brisbane Lions",46,"BPR","Jacob","Blight","CD_I1013229"
4,"MCG","Richmond","Brisbane Lions",35,"BPL","Nathan","Broad","CD_I295203"
4,"MCG","Richmond","Brisbane Lions",30,"INT","Tom","Brown","CD_I1017086"
4,"MCG","Richmond","Brisbane Lions",44,"HFFL","Seth","Campbell","CD_I1023275"
4,"MCG","Richmond","Brisbane Lions",27,"INT","Thomson","Dow","CD_I1009226"
4,"MCG","Richmond","Brisbane Lions",48,"HFFR","Steely","Green","CD_I1023056"
4,"MCG","Richmond","Brisbane Lions",2,"R","Jacob","Hopper","CD_I993903"
4,"MCG","Richmond","Brisbane Lions",22,"FF","Sam","Lalor","CD_I1028491"
4,"MCG","Richmond","Brisbane Lions",19,"FPL","Tom","Lynch","CD_I293813"
4,"MCG","Richmond","Brisbane Lions",33,"C","Kamdyn","McIntosh","CD_I294592"
4,"MCG","Richmond","Brisbane Lions",12,"FB","Ben","Miller","CD_I1002403"
4,"MCG","Richmond","Brisbane Lions",25,"RK","Toby","Nankervis","CD_I298174"
4,"MCG","Richmond","Brisbane Lions",5,"CHF","Jack","Ross","CD_I1006133"
4,"MCG","Richmond","Brisbane Lions",15,"CHB","Jayden","Short","CD_I992049"
4,"MCG","Richmond","Brisbane Lions",49,"HBFL","Kaleb","Smith","CD_I1022999"
4,"MCG","Richmond","Brisbane Lions",40,"INT","Tyler","Sonsie","CD_I1017114"
4,"MCG","Richmond","Brisbane Lions",14,"RR","Tim","Taranto","CD_I998172"
4,"MCG","Richmond","Brisbane Lions",31,"HBFR","Luke","Trainor","CD_I1028521"
4,"MCG","Richmond","Brisbane Lions",36,"WR","James","Trezise","CD_I1031829"
4,"MCG","Richmond","Brisbane Lions",1,"FPR","Nick","Vlastuin","CD_I294674"
4,"MCG","Richmond","Brisbane Lions",4,"WL","Callum","Ah Chee","CD_I298437"
4,"MCG","Richmond","Brisbane Lions",31,"CHB","Harris","Andrews","CD_I996059"
4,"MCG","Richmond","Brisbane Lions",43,"HBFL","Noah","Answerth","CD_I1005053"
4,"MCG","Richmond","Brisbane Lions",10,"FPR","Levi","Ashcroft","CD_I1028560"
4,"MCG","Richmond","Brisbane Lions",8,"INT","Will","Ashcroft","CD_I1023517"
4,"MCG","Richmond","Brisbane Lions",33,"C","Zac","Bailey","CD_I1002312"
4,"MCG","Richmond","Brisbane Lions",7,"WR","Jarrod","Berry","CD_I998133"
4,"MCG","Richmond","Brisbane Lions",23,"HFFL","Charlie","Cameron","CD_I990609"
4,"MCG","Richmond","Brisbane Lions",14,"FF","Sam","Day","CD_I291753"
4,"MCG","Richmond","Brisbane Lions",5,"RR","Josh","Dunkley","CD_I993834"
4,"MCG","Richmond","Brisbane Lions",3,"INT","Jaspa","Fletcher","CD_I1023708"
4,"MCG","Richmond","Brisbane Lions",30,"CHF","Eric","Hipwood","CD_I993953"
4,"MCG","Richmond","Brisbane Lions",35,"BPR","Ryan","Lester","CD_I291548"
4,"MCG","Richmond","Brisbane Lions",6,"HFFR","Hugh","McCluggage","CD_I1000978"
4,"MCG","Richmond","Brisbane Lions",46,"RK","Oscar","McInerney","CD_I1005521"
4,"MCG","Richmond","Brisbane Lions",28,"SUB","Will","McLachlan","CD_I1029405"
4,"MCG","Richmond","Brisbane Lions",13,"INT","Logan","Morris","CD_I1028019"
4,"MCG","Richmond","Brisbane Lions",9,"R","Lachie","Neale","CD_I293535"
4,"MCG","Richmond","Brisbane Lions",40,"FB","Jack","Payne","CD_I1002347"
